project_id,project_name,action_description,action_status,action_gyr,risk_description,milestone_description,gyr_constraint,gyr_status,previous_gyr_status,gyr_comments,project_created_at
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",schedule,red,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",budget,red,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",overall,red,yellow,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",overall,yellow,red,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",schedule,red,red,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",overall,green,yellow,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",resources,green,NULL,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",technology,green,NULL,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",communication,green,NULL,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",other,green,NULL,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",other,red,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",technology,red,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",communication,green,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",resources,green,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",overall,red,green,"trouble with resources","2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",budget,yellow,red,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",resources,red,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",technology,green,red,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",overall,yellow,red,"we have the plan in place to get us back on track","2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",schedule,green,red,"we are executing on the plan and schedule now","2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",budget,yellow,yellow,"need to confirm the changes to the scope have not negatively impacted the budget","2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",resources,yellow,red,"we have meeting set with resource areas and should be moving to 'green' soon","2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","Plan Complete",other,yellow,red,"meeting with the sponsor and the sales team to determine if the benefits are still available to us since we changed the scope","2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",overall,green,NULL,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",scope,green,NULL,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",budget,green,NULL,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",schedule,green,NULL,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",overall,yellow,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",scope,green,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",schedule,red,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",budget,red,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",overall,red,yellow,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",overall,yellow,red,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",schedule,red,red,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",overall,green,yellow,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",resources,green,NULL,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",technology,green,NULL,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",communication,green,NULL,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",other,green,NULL,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",other,red,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",technology,red,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",communication,green,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",resources,green,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",overall,red,green,"trouble with resources","2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",budget,yellow,red,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",resources,red,green,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",technology,green,red,NULL,"2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",overall,yellow,red,"we have the plan in place to get us back on track","2021-11-23 10:04:23"
1,"RFP for Xray Co.",NULL,NULL,NULL,"risk that the support window for the implementation in the system will not be available within a month of our finish.","review of documents complete",schedule,green,red,"we are executing on the plan and schedule now","2021-11-23 10:04:23"
