action_id,project_id,project_name,action_description,action_status,action_gyr_status,decision_date,change_identifier,change_status,change_reason
9,2,Virtual Desk Top Install,"so far so good, but not finished",open,green,1970-01-01,CR3,submitted,Ops wants more time to implement in another set of offices in another country
9,2,Virtual Desk Top Install,"so far so good, but not finished",open,green,1970-01-01,CR4,investigating,not sure yet
9,2,Virtual Desk Top Install,"so far so good, but not finished",open,green,1970-01-01,CR1,investigating,Underestimated cost and resources required for this portion of the planned work
9,2,Virtual Desk Top Install,"so far so good, but not finished",open,green,1970-01-01,CR2,declined,Lack of training materials to be available to support marketing efforts after launch
9,2,Virtual Desk Top Install,"so far so good, but not finished",open,green,1970-01-01,CR3,submitted,Ops wants more time to implement in another set of offices in another country
9,2,Virtual Desk Top Install,"so far so good, but not finished",open,green,1970-01-01,CR4,investigating,not sure yet
9,2,Virtual Desk Top Install,"so far so good, but not finished",open,green,1970-01-01,CR1,investigating,Underestimated cost and resources required for this portion of the planned work
9,2,Virtual Desk Top Install,"so far so good, but not finished",open,green,1970-01-01,CR2,declined,Lack of training materials to be available to support marketing efforts after launch
9,2,Virtual Desk Top Install,"so far so good, but not finished",open,green,1970-01-01,CR3,submitted,Ops wants more time to implement in another set of offices in another country
9,2,Virtual Desk Top Install,"so far so good, but not finished",open,green,1970-01-01,CR4,investigating,not sure yet
9,2,Virtual Desk Top Install,"so far so good, but not finished",open,green,1970-01-01,CR1,investigating,Underestimated cost and resources required for this portion of the planned work
9,2,Virtual Desk Top Install,"so far so good, but not finished",open,green,1970-01-01,CR2,declined,Lack of training materials to be available to support marketing efforts after launch
9,2,Virtual Desk Top Install,"so far so good, but not finished",open,green,1970-01-01,CR3,submitted,Ops wants more time to implement in another set of offices in another country
9,2,Virtual Desk Top Install,"so far so good, but not finished",open,green,1970-01-01,CR4,investigating,not sure yet
9,2,Virtual Desk Top Install,"so far so good, but not finished",closed,green,1970-01-01,CR1,investigating,Underestimated cost and resources required for this portion of the planned work
9,2,Virtual Desk Top Install,"so far so good, but not finished",closed,green,1970-01-01,CR2,declined,Lack of training materials to be available to support marketing efforts after launch
9,2,Virtual Desk Top Install,"so far so good, but not finished",closed,green,1970-01-01,CR3,submitted,Ops wants more time to implement in another set of offices in another country
9,2,Virtual Desk Top Install,"so far so good, but not finished",closed,green,1970-01-01,CR4,investigating,not sure yet
10,7,VOIP RFP,reached,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
11,11,ODOT DMS Graphic Templates,Graphic restriction scenarios for I-270 & I-670 are sent to Dom to review. Due date has been extended to account for further testing with new template messaging.,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
11,11,ODOT DMS Graphic Templates,Graphic restriction scenarios for I-270 & I-670 are sent to Dom to review. Due date has been extended to account for further testing with new template messaging.,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
11,11,ODOT DMS Graphic Templates,Graphic restriction scenarios for I-270 & I-670 are sent to Dom to review. Due date has been extended to account for further testing with new template messaging.,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
